performance_id,period_end,business_unit_id,region,currency_code,revenue_usd_m,cogs_usd_m,operating_expense_usd_m,depreciation_amortization_usd_m,capex_usd_m,effective_tax_rate,financial_outlier_flag,balance_id,cash_usd_m,accounts_receivable_usd_m,inventory_usd_m,accounts_payable_usd_m,net_fixed_assets_usd_m,total_debt_usd_m,balance_outlier_flag,year,ebitda_usd_m,ebitda_margin,ebit_usd_m,nopat_usd_m,net_working_capital_usd_m,invested_capital_usd_m,net_debt_usd_m,change_nwc_usd_m,free_cash_flow_usd_m,revenue_growth_yoy,ttm_nopat_usd_m,ttm_ebitda_usd_m,avg_invested_capital_usd_m,wacc,roic,roic_wacc_spread,economic_profit_usd_m,net_debt_to_ebitda,value_creation_flag
FP_202510_BU03_APAC,2025-10-31,BU03,Asia Pacific,USD,113.43,54.37,29.67,6.91,8.54,0.2253,0,BS_202510_BU03_APAC,65.69,219.75,89.32,90.14,885.3,1088.41,0,2025,29.390000000000008,0.25910253019483387,22.480000000000008,17.415256000000003,218.93,1104.23,1022.72,5.449999999999989,10.335256000000015,0.08920683695025922,192.822313,328.68000000000006,1085.84,0.099,0.17757893704413175,0.07857893704413174,85.32415300000001,3.1115979067786292,Strong Creator
FP_202511_BU03_APAC,2025-11-30,BU03,Asia Pacific,USD,111.64,53.71,29.73,6.96,8.51,0.2245,0,BS_202511_BU03_APAC,67.51,229.6,91.94,96.48,886.85,1107.53,0,2025,28.2,0.25259763525618056,21.24,16.471619999999998,225.05999999999995,1111.9099999999999,1040.02,6.129999999999939,8.79162000000006,0.05043281896876173,192.60694800000002,329.03000000000003,1089.2883333333332,0.099,0.1768190681071587,0.07781906810715869,84.76740300000003,3.160866790262286,Strong Creator
FP_202512_BU03_APAC,2025-12-31,BU03,Asia Pacific,USD,107.43,51.34,29.1,7.01,7.78,0.2283,0,BS_202512_BU03_APAC,68.37,213.43,87.89,80.11,887.62,1098.42,0,2025,26.990000000000002,0.2512333612584939,19.980000000000004,15.418566000000004,221.20999999999998,1108.83,1030.0500000000002,-3.849999999999966,18.49856599999997,0.030009587727708675,191.965014,328.86,1092.2358333333334,0.099,0.17575418068289586,0.07675418068289586,83.83366649999998,3.1321839080459775,Strong Creator
FP_202101_BU03_EU,2021-01-31,BU03,Europe,USD,97.17,47.77,25.8,5.46,7.46,0.2563,0,BS_202101_BU03_EU,59.52,191.39,81.8,83.84,971.22,704.11,0,2021,23.599999999999998,0.24287331480909743,18.139999999999997,13.490717999999998,189.35,1160.57,644.59,0.0,11.490717999999998,,,,,0.091,,,,,Not Available
FP_202102_BU03_EU,2021-02-28,BU03,Europe,USD,99.44,49.19,26.96,5.51,7.71,0.257,0,BS_202102_BU03_EU,60.51,208.55,90.37,106.48,973.42,711.96,0,2021,23.29,0.2342115848753017,17.78,13.21054,192.44,1165.86,651.45,3.0900000000000034,7.9205399999999955,,,,,0.091,,,,,Not Available
FP_202103_BU03_EU,2021-03-31,BU03,Europe,USD,103.12,50.98,27.0,5.56,8.34,0.257,0,BS_202103_BU03_EU,60.44,201.87,87.29,84.24,976.2,717.3,0,2021,25.140000000000008,0.2437936384794415,19.58000000000001,14.547940000000006,204.92000000000002,1181.1200000000001,656.8599999999999,12.480000000000018,-0.7120600000000117,,,,,0.091,,,,,Not Available
FP_202104_BU03_EU,2021-04-30,BU03,Europe,USD,98.52,48.36,26.57,5.61,8.17,0.2545,0,BS_202104_BU03_EU,59.52,201.7,86.17,85.6,978.76,720.7,0,2021,23.589999999999996,0.23944376776289075,17.979999999999997,13.404089999999998,202.27,1181.03,661.1800000000001,-2.6500000000000057,13.494090000000005,,,,,0.091,,,,,Not Available
FP_202105_BU03_EU,2021-05-31,BU03,Europe,USD,100.85,49.71,27.23,5.66,8.43,0.2563,0,BS_202105_BU03_EU,58.18,197.77,83.99,83.32,981.53,725.1,0,2021,23.909999999999993,0.2370847793753098,18.249999999999993,13.572524999999995,198.44,1179.97,666.9200000000001,-3.8300000000000125,14.632525000000008,,,,,0.091,,,,,Not Available
FP_202106_BU03_EU,2021-06-30,BU03,Europe,USD,100.36,49.56,26.98,5.7,8.24,0.2603,0,BS_202106_BU03_EU,56.8,201.77,84.63,89.65,984.07,730.84,0,2021,23.819999999999997,0.2373455559984057,18.119999999999997,13.403363999999998,196.74999999999997,1180.82,674.0400000000001,-1.6900000000000261,12.553364000000025,,,,,0.091,,,,,Not Available
FP_202107_BU03_EU,2021-07-31,BU03,Europe,USD,99.84,49.11,26.76,5.75,8.13,0.257,0,BS_202107_BU03_EU,55.88,196.06,81.6,81.15,986.45,735.87,0,2021,23.970000000000002,0.24008413461538464,18.220000000000002,13.537460000000001,196.50999999999996,1182.96,679.99,-0.2400000000000091,11.397460000000011,,,,,0.091,,,,,Not Available
FP_202108_BU03_EU,2021-08-31,BU03,Europe,USD,101.32,49.87,26.95,5.8,8.12,0.2589,0,BS_202108_BU03_EU,55.73,197.97,81.98,87.04,988.77,741.87,0,2021,24.499999999999996,0.24180813264903275,18.699999999999996,13.858569999999997,192.90999999999997,1181.6799999999998,686.14,-3.5999999999999943,15.138569999999993,,,,,0.091,,,,,Not Available
FP_202109_BU03_EU,2021-09-30,BU03,Europe,USD,103.65,50.82,27.52,5.85,8.01,0.2635,0,BS_202109_BU03_EU,56.49,209.9,84.91,95.81,990.93,748.23,0,2021,25.310000000000006,0.24418716835504103,19.460000000000008,14.332290000000004,199.0,1189.9299999999998,691.74,6.090000000000032,6.08228999999997,,,,,0.091,,,,,Not Available
FP_202110_BU03_EU,2021-10-31,BU03,Europe,USD,102.71,50.4,27.7,5.9,7.74,0.2556,0,BS_202110_BU03_EU,58.07,203.36,83.58,86.18,992.77,751.51,0,2021,24.609999999999996,0.23960665952682306,18.709999999999994,13.927723999999994,200.76,1193.53,693.4399999999999,1.759999999999991,10.327724000000005,,,,,0.091,,,,,Not Available
FP_202111_BU03_EU,2021-11-30,BU03,Europe,USD,104.43,51.06,28.13,5.94,7.89,0.2586,0,BS_202111_BU03_EU,60.3,213.44,87.38,97.83,994.72,755.09,0,2021,25.240000000000006,0.24169300009575795,19.300000000000004,14.309020000000004,202.99,1197.71,694.7900000000001,2.230000000000018,10.129019999999986,,,,,0.091,,,,,Not Available
FP_202112_BU03_EU,2021-12-31,BU03,Europe,USD,102.99,50.36,27.85,5.99,7.51,0.259,0,BS_202112_BU03_EU,62.39,206.57,85.42,85.83,996.24,758.42,0,2021,24.779999999999994,0.24060588406641417,18.789999999999992,13.923389999999994,206.16000000000003,1202.4,696.03,3.170000000000016,9.233389999999977,,165.517631,291.76,1183.1316666666667,0.091,0.13989789612032472,0.04889789612032472,57.85264933333333,2.3856251713737318,Creator
FP_202201_BU03_EU,2022-01-31,BU03,Europe,USD,105.01,51.46,27.4,6.04,8.08,0.2582,0,BS_202201_BU03_EU,64.2,209.63,87.61,93.42,998.28,769.09,0,2022,26.150000000000006,0.24902390248547762,20.110000000000007,14.917598000000005,203.82,1202.1,704.89,-2.340000000000032,15.217598000000036,0.08068333847895448,166.944511,294.30999999999995,1186.5925,0.098,0.14069236995851567,0.042692369958515664,50.658446,2.3950596310013257,Creator
FP_202202_BU03_EU,2022-02-28,BU03,Europe,USD,103.85,51.03,27.66,6.08,8.22,0.259,0,BS_202202_BU03_EU,65.01,222.25,94.17,108.03,1000.42,778.31,0,2022,25.159999999999993,0.24227250842561382,19.07999999999999,14.138279999999993,208.39000000000001,1208.81,713.3,4.570000000000022,7.428279999999971,0.0443483507642799,167.872251,296.18,1190.1716666666666,0.098,0.1410487711156514,0.04304877111565139,51.235427666666666,2.408332770612465,Creator
FP_202203_BU03_EU,2022-03-31,BU03,Europe,USD,107.86,52.53,28.62,6.14,8.94,0.2573,0,BS_202203_BU03_EU,64.85,210.96,90.69,86.31,1003.22,784.21,0,2022,26.709999999999997,0.247635824216577,20.569999999999997,15.277338999999998,215.33999999999997,1218.56,719.36,6.94999999999996,5.527339000000039,0.0459658650116368,168.60164999999998,297.74999999999994,1193.2916666666667,0.098,0.1412912322357624,0.043291232235762395,51.65906666666663,2.4159865659109996,Creator
FP_202204_BU03_EU,2022-04-30,BU03,Europe,USD,104.9,51.41,28.34,6.19,8.79,0.2589,0,BS_202204_BU03_EU,63.89,213.15,91.31,93.25,1005.82,788.9,0,2022,25.15000000000001,0.23975214489990473,18.960000000000008,14.051256000000006,211.21000000000004,1217.0300000000002,725.01,-4.129999999999939,15.581255999999946,0.06475842468534321,169.24881599999998,299.31,1196.2916666666667,0.098,0.14147788596705094,0.04347788596705093,52.012232666666634,2.422271223814774,Creator
FP_202205_BU03_EU,2022-05-31,BU03,Europe,USD,103.61,51.0,27.9,6.24,8.89,0.2583,0,BS_202205_BU03_EU,62.2,203.39,87.15,82.72,1008.47,791.62,0,2022,24.71,0.2384904931956375,18.47,13.699199,207.81999999999996,1216.29,729.42,-3.3900000000000716,14.439199000000073,0.02736737729300942,169.37549,300.11,1199.3183333333334,0.098,0.14122646614535203,0.04322646614535203,51.84229333333333,2.4305088134350736,Creator
FP_202206_BU03_EU,2022-06-30,BU03,Europe,USD,106.17,52.17,27.98,6.29,8.7,0.2553,0,BS_202206_BU03_EU,60.6,208.45,89.45,95.5,1010.88,795.47,0,2022,26.02,0.2450786474521993,19.73,14.692930999999998,202.39999999999998,1213.28,734.87,-5.4199999999999875,17.702930999999985,0.057891590275009897,170.665057,302.31000000000006,1202.0233333333333,0.098,0.141981484275125,0.043981484275124993,52.86677033333332,2.4308491283781546,Creator
FP_202207_BU03_EU,2022-07-31,BU03,Europe,USD,103.59,50.79,28.07,6.34,8.57,0.2584,0,BS_202207_BU03_EU,59.35,202.91,84.91,81.83,1013.11,799.67,0,2022,24.730000000000004,0.23872960710493293,18.390000000000004,13.638024000000003,205.99,1219.1,740.3199999999999,3.590000000000032,7.818023999999973,0.037560096153846256,170.76562099999998,303.07,1205.035,0.098,0.14171009223798475,0.04371009223798475,52.67219099999997,2.4427360015837922,Creator
FP_202208_BU03_EU,2022-08-31,BU03,Europe,USD,104.42,51.67,28.15,6.4,8.56,0.2563,0,BS_202208_BU03_EU,58.9,206.07,85.29,90.54,1015.27,802.83,0,2022,24.6,0.23558705228883356,18.200000000000003,13.535340000000003,200.82,1216.09,743.9300000000001,-5.170000000000016,16.545340000000017,0.030596131069877686,170.442391,303.17,1207.9025,0.098,0.1411060834794199,0.04310608347941991,52.06794599999999,2.453837780783059,Creator
FP_202209_BU03_EU,2022-09-30,BU03,Europe,USD,106.56,52.64,28.38,6.44,7.98,0.2597,0,BS_202209_BU03_EU,59.46,214.44,87.85,98.15,1016.81,805.44,0,2022,25.540000000000003,0.2396771771771772,19.1,14.13973,204.13999999999996,1220.9499999999998,745.98,3.3199999999999648,9.279730000000036,0.028075253256150567,170.249831,303.40000000000003,1210.4875,0.098,0.14064567457326077,0.04264567457326077,51.622056,2.4587343441001974,Creator
FP_202210_BU03_EU,2022-10-31,BU03,Europe,USD,107.45,53.18,29.1,6.49,8.03,0.2598,0,BS_202210_BU03_EU,61.0,213.92,87.42,92.65,1018.35,806.97,0,2022,25.17,0.23424848766868311,18.68,13.826936,208.68999999999997,1227.04,745.97,4.550000000000011,7.736935999999988,0.0461493525460035,170.149043,303.96,1213.28,0.098,0.140238892094158,0.04223889209415799,51.247603,2.4541716015265167,Creator
FP_202211_BU03_EU,2022-11-30,BU03,Europe,USD,109.08,53.64,29.33,6.54,8.02,0.2587,0,BS_202211_BU03_EU,63.1,220.24,91.15,101.74,1019.83,811.06,0,2022,26.11,0.23936560322698935,19.57,14.507241000000002,209.64999999999998,1229.48,747.9599999999999,0.960000000000008,12.067240999999996,0.04452743464521691,170.34726400000002,304.83,1215.9275,0.098,0.14009656332305997,0.04209656332305997,51.18636900000001,2.45369550241118,Creator
FP_202212_BU03_EU,2022-12-31,BU03,Europe,USD,110.09,53.92,29.28,6.59,8.2,0.2565,0,BS_202212_BU03_EU,65.38,216.06,90.49,92.9,1021.44,816.66,0,2022,26.89,0.24425470069942773,20.3,15.093050000000002,213.65,1235.0900000000001,751.28,4.000000000000028,9.483049999999974,0.06893873191571998,171.51692400000002,306.94,1218.6516666666666,0.098,0.1407431907668448,0.042743190766844796,52.08906066666668,2.447644490779957,Creator
FP_202301_BU03_EU,2023-01-31,BU03,Europe,USD,109.75,53.5,29.38,6.64,8.46,0.2571,0,BS_202301_BU03_EU,67.09,214.13,91.1,93.56,1023.26,823.64,0,2023,26.87,0.24482915717539863,20.23,15.028867,211.67000000000002,1234.93,756.55,-1.9799999999999898,15.188866999999988,0.0451385582325492,171.628193,307.65999999999997,1221.3875,0.104,0.14051903511375383,0.03651903511375383,44.603893000000014,2.459045699798479,Creator
FP_202302_BU03_EU,2023-02-28,BU03,Europe,USD,108.5,53.12,29.45,6.69,8.41,0.2608,0,BS_202302_BU03_EU,67.94,230.31,98.07,112.09,1024.98,829.17,0,2023,25.930000000000003,0.2389861751152074,19.240000000000002,14.222208000000004,216.29,1241.27,761.23,4.619999999999976,7.882208000000027,0.044776119402985204,171.712121,308.43,1224.0925,0.104,0.14027707955076923,0.03627707955076924,44.406501000000006,2.468080277534611,Creator
FP_202303_BU03_EU,2023-03-31,BU03,Europe,USD,110.62,54.57,29.69,6.74,8.67,0.2558,0,BS_202303_BU03_EU,67.66,222.31,94.26,90.6,1026.91,830.6,0,2023,26.360000000000003,0.2382932561923703,19.620000000000005,14.601204000000003,225.97,1252.88,762.94,9.680000000000007,2.991203999999998,0.025588726126460237,171.035986,308.08000000000004,1226.9525,0.104,0.13939902807973414,0.03539902807973415,43.43292600000001,2.476434692287717,Creator
FP_202304_BU03_EU,2023-04-30,BU03,Europe,USD,109.03,53.54,29.37,6.79,8.95,0.2558,0,BS_202304_BU03_EU,66.53,223.47,95.34,98.25,1029.07,834.42,0,2023,26.12,0.23956709162615794,19.330000000000002,14.385386,220.56,1249.6299999999999,767.89,-5.409999999999997,17.635385999999997,0.03937082936129643,171.37011600000002,309.05,1229.6691666666666,0.104,0.1393627819948862,0.0353627819948862,43.484522666666706,2.484678854554279,Creator
FP_202305_BU03_EU,2023-05-31,BU03,Europe,USD,110.07,53.93,29.72,6.85,9.18,0.2601,0,BS_202305_BU03_EU,64.95,219.07,92.22,90.13,1031.4,838.47,0,2023,26.419999999999995,0.2400290724084673,19.569999999999993,14.479842999999995,221.15999999999997,1252.56,773.52,0.5999999999999659,11.549843000000031,0.06234919409323414,172.15076,310.76000000000005,1232.6916666666668,0.104,0.139654355306477,0.035654355306476995,43.95082666666664,2.4891234393100783,Creator
FP_202306_BU03_EU,2023-06-30,BU03,Europe,USD,114.2,55.89,29.83,6.9,9.41,0.261,0,BS_202306_BU03_EU,63.37,233.05,95.91,106.48,1033.91,845.08,0,2023,28.480000000000004,0.2493870402802102,21.580000000000005,15.947620000000004,222.48000000000002,1256.39,781.71,1.32000000000005,12.117619999999956,0.07563341810304225,173.405449,313.21999999999997,1236.2841666666666,0.104,0.14026342298595051,0.03626342298595052,44.831895666666696,2.4957218568418367,Creator
FP_202307_BU03_EU,2023-07-31,BU03,Europe,USD,111.11,54.43,30.1,6.95,8.83,0.2532,0,BS_202307_BU03_EU,62.23,221.11,91.35,88.91,1035.79,849.37,0,2023,26.58,0.23922239222392222,19.63,14.659684,223.55000000000004,1259.34,787.14,1.0700000000000216,11.70968399999998,0.07259387971811937,174.42710900000003,315.07000000000005,1239.6375,0.104,0.14070815782839743,0.03670815782839744,45.50480900000002,2.4983019646427773,Creator
FP_202308_BU03_EU,2023-08-31,BU03,Europe,USD,113.25,55.57,30.32,7.01,8.89,0.2565,0,BS_202308_BU03_EU,62.03,223.77,91.98,97.84,1037.67,857.2,0,2023,27.36,0.24158940397350992,20.35,15.130225000000003,217.91,1255.5800000000002,795.1700000000001,-5.640000000000043,18.890225000000044,0.08456234437847154,176.021994,317.83,1242.9283333333333,0.104,0.14161877984383653,0.03761877984383653,46.757447333333346,2.501872069974515,Creator
FP_202309_BU03_EU,2023-09-30,BU03,Europe,USD,116.92,57.2,31.32,7.06,8.97,0.2558,0,BS_202309_BU03_EU,62.96,235.24,95.25,107.46,1039.58,863.38,0,2023,28.4,0.24290112897707833,21.34,15.881228,223.03000000000003,1262.61,800.42,5.120000000000033,8.851227999999965,0.09722222222222232,177.763492,320.69,1246.4,0.104,0.14262154364569962,0.03862154364569963,48.13789200000002,2.4959306495369358,Creator
FP_202310_BU03_EU,2023-10-31,BU03,Europe,USD,117.36,57.34,31.45,7.11,8.66,0.2572,0,BS_202310_BU03_EU,64.83,227.36,94.12,97.48,1041.13,868.07,0,2023,28.569999999999997,0.2434389911383776,21.459999999999997,15.940487999999998,224.0,1265.13,803.24,0.9699999999999704,13.420488000000027,0.09222894369474166,179.877044,324.09000000000003,1249.5741666666665,0.104,0.14395067439641107,0.039950674396411076,49.921330666666705,2.4784473448733375,Creator
FP_202311_BU03_EU,2023-11-30,BU03,Europe,USD,116.99,57.27,31.08,7.17,8.79,0.2608,0,BS_202311_BU03_EU,67.2,232.66,97.21,106.28,1042.75,870.74,0,2023,28.639999999999993,0.24480724848277627,21.46999999999999,15.870623999999996,223.59,1266.34,803.54,-0.4099999999999966,14.660623999999991,0.07251558489182242,181.240427,326.62,1252.6458333333333,0.104,0.14468608937748434,0.040686089377484344,50.96526033333336,2.4601677790704795,Creator
FP_202312_BU03_EU,2023-12-31,BU03,Europe,USD,119.84,58.6,32.0,7.22,8.85,0.2571,0,BS_202312_BU03_EU,69.75,234.45,97.4,102.04,1044.38,874.51,0,2023,29.240000000000002,0.24399198931909213,22.020000000000003,16.358658000000002,229.81,1274.19,804.76,6.219999999999999,8.508658000000002,0.0885639022617859,182.506035,328.97,1255.9041666666667,0.104,0.14531844056572787,0.04131844056572788,51.89200166666666,2.4463020944159037,Creator
FP_202401_BU03_EU,2024-01-31,BU03,Europe,USD,118.29,57.73,31.28,7.27,8.9,0.2621,0,BS_202401_BU03_EU,71.76,230.16,97.68,100.24,1046.01,883.12,0,2024,29.28000000000001,0.24752726350494553,22.01000000000001,16.241179000000006,227.60000000000002,1273.6100000000001,811.36,-2.2099999999999795,16.821178999999987,0.07781321184510248,183.718347,331.38,1259.1274999999998,0.101,0.14590924826913876,0.04490924826913875,56.5464695,2.4484277868308286,Creator
FP_202402_BU03_EU,2024-02-29,BU03,Europe,USD,117.02,57.69,31.28,7.33,9.54,0.2594,0,BS_202402_BU03_EU,72.85,243.85,103.23,115.34,1048.22,890.88,0,2024,28.049999999999997,0.2397026149376175,20.72,15.345231999999998,231.73999999999998,1279.96,818.03,4.139999999999958,8.99523200000004,0.07852534562211977,184.841371,333.5,1262.3516666666667,0.101,0.14642621060428224,0.04542621060428223,57.34385266666666,2.452863568215892,Creator
FP_202403_BU03_EU,2024-03-31,BU03,Europe,USD,121.04,59.2,31.8,7.38,9.76,0.2555,0,BS_202403_BU03_EU,72.95,238.37,101.53,100.79,1050.6,898.29,0,2024,30.040000000000003,0.24818241903502974,22.660000000000004,16.87037,239.10999999999996,1289.7099999999998,825.3399999999999,7.369999999999976,7.120370000000024,0.09419634785753028,187.11053700000002,337.18,1265.4208333333333,0.101,0.14786427729905402,0.046864277299054014,59.30303283333335,2.4477727030072955,Creator
FP_202404_BU03_EU,2024-04-30,BU03,Europe,USD,119.88,58.45,31.52,7.44,10.14,0.2588,0,BS_202404_BU03_EU,72.06,243.14,103.55,108.04,1053.3,903.35,0,2024,29.909999999999993,0.24949949949949946,22.46999999999999,16.654763999999997,238.64999999999998,1291.9499999999998,831.29,-0.45999999999997954,14.414763999999977,0.09951389525818577,189.379915,340.96999999999997,1268.9475,0.101,0.14924172591852697,0.04824172591852696,61.2162175,2.438015074639998,Creator
FP_202405_BU03_EU,2024-05-31,BU03,Europe,USD,118.74,57.88,31.97,7.5,10.04,0.256,0,BS_202405_BU03_EU,70.43,404.18,99.75,96.34,1055.84,905.72,1,2024,28.889999999999993,0.24330469934310253,21.389999999999993,15.914159999999995,407.59000000000003,1463.4299999999998,835.29,168.94000000000005,-155.56584000000007,0.07876805669119658,190.814232,343.43999999999994,1286.52,0.101,0.14831812330939279,0.04731812330939278,60.87571199999999,2.432127882599581,Creator
FP_202406_BU03_EU,2024-06-30,BU03,Europe,USD,120.15,58.38,31.85,7.56,10.08,0.2567,0,BS_202406_BU03_EU,68.59,245.84,101.71,108.44,1058.36,905.32,0,2024,29.92,0.2490220557636288,22.360000000000003,16.620188000000002,239.11,1297.4699999999998,836.73,-168.48000000000002,182.58018800000002,0.05210157618213662,191.48680000000002,344.88,1289.9433333333334,0.101,0.14844590072432123,0.04744590072432123,61.202523333333346,2.4261482254697286,Creator
FP_202407_BU03_EU,2024-07-31,BU03,Europe,USD,119.28,58.05,32.04,7.62,9.83,0.2528,0,BS_202407_BU03_EU,67.36,237.7,97.83,96.31,1060.57,909.46,0,2024,29.190000000000005,0.24471830985915496,21.570000000000004,16.117104,239.21999999999997,1299.79,842.1,0.1099999999999568,13.797104000000045,0.0735307353073531,192.94421999999997,347.48999999999995,1293.3141666666666,0.101,0.14918588613104447,0.048185886131044464,62.31948916666664,2.4233790900457572,Creator
FP_202408_BU03_EU,2024-08-31,BU03,Europe,USD,121.38,59.25,32.28,7.68,9.64,0.2616,0,BS_202408_BU03_EU,67.07,244.56,98.29,105.22,1062.53,916.5,0,2024,29.849999999999994,0.24592189817103308,22.169999999999995,16.370327999999994,237.63000000000002,1300.16,849.4300000000001,-1.5899999999999466,16.00032799999994,0.0717880794701986,194.18432299999998,349.98,1297.0291666666665,0.101,0.14971469261485382,0.04871469261485381,63.18437716666665,2.427081547517001,Creator
FP_202409_BU03_EU,2024-09-30,BU03,Europe,USD,122.5,60.03,32.53,7.74,9.48,0.2593,0,BS_202409_BU03_EU,67.8,251.27,100.63,112.25,1064.27,920.18,0,2024,29.939999999999998,0.2444081632653061,22.199999999999996,16.44354,239.64999999999998,1303.92,852.38,2.0199999999999534,12.683540000000047,0.0477249401300035,194.746635,351.52,1300.4716666666666,0.101,0.14975077119455377,0.04875077119455376,63.398996666666676,2.4248406918525265,Creator
FP_202410_BU03_EU,2024-10-31,BU03,Europe,USD,125.56,61.16,33.16,7.79,9.63,0.2546,0,BS_202410_BU03_EU,69.7,250.1,100.11,106.64,1066.11,924.33,0,2024,31.24000000000001,0.2488053520229373,23.45000000000001,17.479630000000007,243.57,1309.6799999999998,854.63,3.920000000000016,11.71962999999999,0.06987048398091344,196.285777,354.19,1304.1841666666667,0.101,0.15050464651912018,0.04950464651912018,64.56317616666666,2.4129139727265025,Creator
FP_202411_BU03_EU,2024-11-30,BU03,Europe,USD,124.17,60.43,32.88,7.85,9.03,0.2576,0,BS_202411_BU03_EU,72.19,253.4,102.29,112.27,1067.29,928.13,0,2024,30.86,0.2485302407989047,23.009999999999998,17.082623999999996,243.42000000000002,1310.71,855.94,-0.14999999999997726,16.052623999999973,0.061372766903154075,197.49777699999999,356.40999999999997,1307.8816666666667,0.101,0.15100584558490893,0.05000584558490892,65.40172866666666,2.4015600011223035,Strong Creator
